date,quarter,ticker,company_name,close,ma_25,ma_50,rsi,high_52w,low_52w,per,pbr,q_score,q1,q3,v_score,v1,v2,v3,t_score,qvt_score,timing_label,signal_text,roe,roa,equity_ratio,operating_margin,de_ratio,interest_coverage,ev_ebitda,industry,sector
2024-03-07,2024-Q1,7063.T,Birdman Inc.,1275.0,1175.0,1187.0,80.2,1965.0,681.0,-55.1,34.67,0.0,0.0,22.0,27.5,0.0,50.0,50.0,38.4,22.0,押し目シグナルなし〜様子見,押し目シグナルなし,-,-27.69,-,-85.44,0.89,-,-,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,7066.T,"Peers Co.,Ltd.",1203.0,1114.0,839.0,57.3,1621.0,349.0,26.8,4.02,55.0,80.0,30.0,50.7,18.2,100.0,50.0,43.7,49.8,押し目シグナルなし〜様子見,押し目シグナルなし,16.04,8.36,-,8.33,0.37,-,4.26,Conglomerates,Industrials
2024-03-07,2024-Q1,7067.T,Branding Technology Inc.,1366.0,1112.0,1054.0,75.6,1576.0,886.0,58.9,1.77,27.5,25.0,30.0,40.2,18.2,65.0,50.0,21.8,29.8,高値圏（要注意）,高値圏（要注意！）,2.73,2.16,-,1.11,0.21,-,8.12,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,7068.T,Feedforce Group Inc.,566.0,551.0,594.0,61.9,1101.0,468.0,10.8,4.09,61.0,100.0,22.0,59.3,47.3,85.0,50.0,66.7,62.3,そこそこ押し目,押し目シグナルなし,41.9,15.77,-,41.72,0.69,-,5.25,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,7069.T,"CyberBuzz, Inc.",2426.0,2019.0,1641.0,60.6,2700.0,1150.0,25.3,11.4,52.5,90.0,15.0,46.2,18.2,85.0,50.0,35.7,44.8,押し目シグナルなし〜様子見,押し目シグナルなし,64.43,8.92,-,8.82,1.07,-,5.47,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,7072.T,"Intimate Merger, Inc.",1147.0,1052.0,1065.0,77.7,2560.0,930.0,24.5,2.25,42.5,55.0,30.0,50.3,27.3,85.0,50.0,28.0,40.3,高値圏（要注意）,高値圏（要注意！）,9.3,6.1,-,8.43,0.06,-,5.72,Information Technology Services,Technology
2024-03-07,2024-Q1,7073.T,"JAIC Co.,Ltd.",1933.0,1997.0,2359.0,46.3,4911.0,1541.0,10.5,1.67,15.0,45.0,15.0,72.0,65.5,100.0,50.0,77.6,54.9,そこそこ押し目,そこそこ押し目,12.85,4.26,-,-2.25,1.12,-,4.09,Education & Training Services,Consumer Defensive
2024-03-07,2024-Q1,7074.T,Twenty-four seven Holdings Inc.,318.0,269.0,253.0,68.0,600.0,216.0,-12.9,30.32,0.0,0.0,22.0,27.5,0.0,50.0,50.0,43.5,23.7,押し目シグナルなし〜様子見,高値圏（要注意！）,-177.12,-10.6,-,-2.61,0.51,-,-8.01,Personal Services,Consumer Cyclical
2024-03-07,2024-Q1,7075.T,QLS HOLDINGS CO LTD,1383.0,1383.0,1383.0,0.0,1383.0,1383.0,23.0,5.15,56.0,90.0,22.0,46.2,18.2,85.0,50.0,100.0,67.4,バーゲン（強い押し目）,バーゲン（強い押し目）,28.19,9.81,-,8.06,0.82,-,6.66,Consulting Services,Industrials
2024-03-07,2024-Q1,7077.T,"ALiNK Internet, Inc.",1121.0,1152.0,1108.0,51.8,1755.0,893.0,-31.7,1.27,0.0,0.0,30.0,35.7,18.2,50.0,50.0,63.4,33.0,そこそこ押し目,押し目シグナルなし,-,-,-,-1.61,0.31,-,-,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,7078.T,INCLUSIVE Holdings Inc.,794.0,874.0,919.0,35.0,1136.0,767.0,-6.2,5.23,0.0,0.0,30.0,15.5,0.0,10.0,50.0,76.1,30.5,そこそこ押し目,押し目シグナルなし,-59.79,-7.83,-,-23.27,0.37,-,28.56,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,7079.T,"WDB coco Co., Ltd.",4481.0,4508.0,4482.0,55.7,6334.0,4313.0,14.7,2.36,45.0,90.0,0.0,63.0,45.5,100.0,50.0,73.2,60.4,そこそこ押し目,押し目シグナルなし,16.53,10.91,-,21.26,-,-,2.66,Health Information Services,Healthcare
2024-03-07,2024-Q1,7080.T,"Sportsfield Co., Ltd.",710.0,779.0,801.0,31.5,880.0,543.0,6.7,2.14,65.0,100.0,30.0,71.1,63.6,100.0,50.0,81.3,72.5,バーゲン（強い押し目）,バーゲン（強い押し目）,37.35,20.44,-,23.27,0.15,-,4.62,Staffing & Employment Services,Industrials
2024-03-07,2024-Q1,7082.T,"Jimoty, Inc.",713.0,752.0,754.0,52.3,1063.0,688.0,15.0,4.16,65.0,100.0,30.0,48.4,36.4,65.0,50.0,85.9,66.4,バーゲン（強い押し目）,そこそこ押し目,31.11,16.49,-,30.08,0.21,-,10.66,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,7083.T,AHC Group Inc.,734.0,745.0,727.0,57.1,1116.0,586.0,1631.2,1.29,10.0,20.0,0.0,34.2,18.2,45.0,50.0,44.6,29.6,押し目シグナルなし〜様子見,押し目シグナルなし,0.08,1.0,-,2.35,3.56,-,12.26,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,7084.T,Smile Holdings Inc.,794.0,818.0,819.0,59.5,1132.0,755.0,9.6,0.41,30.0,30.0,30.0,73.7,92.7,65.0,50.0,60.1,54.6,そこそこ押し目,押し目シグナルなし,4.42,2.96,-,4.09,0.49,-,8.88,Personal Services,Consumer Cyclical
2024-03-07,2024-Q1,7089.T,"for Startups, Inc.",672.0,728.0,788.0,48.9,1067.0,648.0,8.8,1.72,27.5,25.0,30.0,49.5,65.5,25.0,50.0,68.3,48.4,そこそこ押し目,押し目シグナルなし,-,-,-,30.93,0.09,-,17.71,Staffing & Employment Services,Industrials
2024-03-07,2024-Q1,7090.T,Ligua Inc.,2170.0,1818.0,1637.0,91.9,2170.0,1261.0,-11.9,26.52,0.0,0.0,0.0,27.5,0.0,50.0,50.0,0.0,9.2,高値圏（要注意）,高値圏（要注意！）,-121.32,-5.02,-,-30.51,14.2,-,-8.03,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,7091.T,"Living Platform,Ltd.",1065.0,1276.0,1354.0,44.4,1650.0,921.0,10.8,2.03,32.5,60.0,5.0,57.4,56.4,65.0,50.0,65.4,51.8,そこそこ押し目,押し目シグナルなし,23.02,2.74,-,2.7,2.74,-,9.56,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,7093.T,"adish Co., Ltd.",815.0,876.0,919.0,52.5,1787.0,798.0,-18.0,3.17,16.0,10.0,22.0,15.5,0.0,10.0,50.0,67.8,33.1,そこそこ押し目,押し目シグナルなし,-0.22,0.14,-,2.47,0.53,-,38.22,Information Technology Services,Technology
2024-03-07,2024-Q1,7094.T,NexTone Inc.,1349.0,1372.0,1318.0,54.4,4050.0,980.0,17.0,2.47,27.5,55.0,0.0,63.0,45.5,100.0,50.0,67.5,52.7,そこそこ押し目,押し目シグナルなし,14.92,5.8,-,5.91,-,-,2.88,Specialty Business Services,Industrials
2024-03-07,2024-Q1,7096.T,StemCell Institute Inc.,1824.0,2001.0,2029.0,45.4,3235.0,1764.0,93.4,6.9,40.0,50.0,30.0,26.0,0.0,45.0,50.0,81.1,49.0,バーゲン（強い押し目）,そこそこ押し目,6.63,2.29,-,12.07,0.15,-,14.71,Biotechnology,Healthcare
2024-03-07,2024-Q1,7097.T,"SAKURASAKU PLUS,Co.,Ltd.",921.0,915.0,868.0,56.8,1009.0,615.0,5.4,0.68,41.0,60.0,22.0,83.0,100.0,85.0,50.0,34.9,53.0,押し目シグナルなし〜様子見,押し目シグナルなし,13.48,6.13,-,5.47,0.86,-,7.26,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,7110.T,Kurashicom Inc.,1343.0,1376.0,1347.0,42.2,1678.0,1033.0,10.4,1.78,57.5,85.0,30.0,67.5,65.5,85.0,50.0,70.4,65.1,そこそこ押し目,押し目シグナルなし,18.03,14.02,-,19.16,0.02,-,6.88,Internet Retail,Consumer Cyclical
2024-03-07,2024-Q1,7112.T,"Cube Co., Ltd.",838.0,841.0,721.0,65.2,1209.0,483.0,147.8,4.71,2.5,5.0,0.0,27.5,0.0,50.0,50.0,51.3,27.1,そこそこ押し目,押し目シグナルなし,-,-,-,1.61,-,-,-,Apparel Manufacturing,Consumer Cyclical
2024-03-07,2024-Q1,7114.T,"Foodison, Inc.",1503.0,1639.0,1636.0,44.5,2550.0,1321.0,81.2,2.88,30.0,30.0,30.0,30.1,9.1,45.0,50.0,87.4,49.2,バーゲン（強い押し目）,そこそこ押し目,4.88,2.9,-,4.86,0.07,-,12.16,Food Distribution,Consumer Defensive
2024-03-07,2024-Q1,7119.T,"halmek holdings Co.,Ltd.",971.0,1077.0,1083.0,53.1,2938.0,915.0,13.7,1.17,47.5,65.0,30.0,70.7,72.7,85.0,50.0,67.0,61.7,そこそこ押し目,押し目シグナルなし,12.32,5.69,-,12.47,0.48,-,6.15,Conglomerates,Industrials
2024-03-07,2024-Q1,7133.T,"HYUGA PRIMARY CARE Co.,Ltd.",1960.0,1771.0,1769.0,78.7,2465.0,1311.0,25.5,5.64,12.5,10.0,15.0,40.2,18.2,65.0,50.0,25.3,26.0,高値圏（要注意）,高値圏（要注意！）,-,-,-,5.81,1.33,-,9.11,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,7138.T,"TORICO Co., Ltd.",205.0,201.0,196.0,67.9,460.0,169.0,-4.1,1.92,17.5,5.0,30.0,35.7,18.2,50.0,50.0,54.4,35.9,そこそこ押し目,押し目シグナルなし,-25.68,-4.54,-,1.31,0.14,-,-22.64,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,7140.T,Petgo Corporation,896.0,1002.0,1112.0,65.8,1768.0,843.0,-57.1,1.45,10.0,5.0,15.0,35.7,18.2,50.0,50.0,58.2,34.6,そこそこ押し目,押し目シグナルなし,-11.82,-2.79,-,0.53,1.1,-,-13.43,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,7317.T,"Matsuya R&D Co.,Ltd",755.0,794.0,787.0,55.4,920.0,309.0,10.0,2.18,62.5,95.0,30.0,57.4,56.4,65.0,50.0,37.6,52.5,押し目シグナルなし〜様子見,押し目シグナルなし,23.55,12.11,-,23.54,0.31,-,9.61,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,7318.T,"Serendip Holdings Co.,Ltd.",563.0,514.0,473.0,69.2,604.0,202.0,2.1,0.82,42.5,70.0,15.0,66.9,90.9,45.0,50.0,27.6,45.7,タイミング悪化（要注意）,押し目シグナルなし,28.87,2.53,-,5.87,1.49,-,12.63,Specialty Business Services,Industrials
2024-03-07,2024-Q1,7320.T,Solvvy Inc.,1609.0,1555.0,1487.0,57.3,1854.0,956.0,-65.3,3.65,32.5,35.0,30.0,32.0,0.0,65.0,50.0,26.5,30.3,高値圏（要注意）,押し目シグナルなし,-4.56,3.2,-,23.2,0.44,-,9.64,Software - Application,Technology
2024-03-07,2024-Q1,7325.T,IRRC Corporation,860.0,669.0,639.0,86.5,860.0,570.0,16.0,1.85,50.0,70.0,30.0,67.0,54.5,100.0,50.0,0.0,39.0,高値圏（要注意）,高値圏（要注意！）,12.5,8.99,-,7.74,0.14,-,4.82,Insurance - Life,Financial Services
2024-03-07,2024-Q1,7326.T,"SBI Insurance Group Co., Ltd.",1104.0,1100.0,1048.0,57.1,1270.0,824.0,10.5,0.59,37.5,75.0,0.0,84.2,92.7,100.0,50.0,45.6,55.8,押し目シグナルなし〜様子見,押し目シグナルなし,45.59,3.62,-,9.22,-,-,1.48,Insurance - Diversified,Financial Services
2024-03-07,2024-Q1,7343.T,"Broad-minded Co.,Ltd.",1841.0,1180.0,1123.0,94.4,1841.0,901.0,31.7,2.64,52.5,75.0,30.0,46.2,18.2,85.0,50.0,0.0,32.9,高値圏（要注意）,高値圏（要注意！）,10.42,9.43,-,13.22,0.07,-,7.43,Insurance - Diversified,Financial Services
2024-03-07,2024-Q1,7345.T,AI Partners Financial Inc.,416.0,392.0,401.0,76.3,549.0,350.0,462.3,2.04,20.0,40.0,0.0,19.6,9.1,10.0,50.0,30.9,23.5,押し目シグナルなし〜様子見,高値圏（要注意！）,8.06,3.49,-,3.82,-,-,39.38,Asset Management,Financial Services
2024-03-07,2024-Q1,7351.T,"Goodpatch, Inc.",563.0,577.0,579.0,49.7,1152.0,534.0,12.2,1.18,40.0,50.0,30.0,75.2,72.7,100.0,50.0,93.3,69.5,バーゲン（強い押し目）,そこそこ押し目,9.29,6.56,-,6.41,0.05,-,3.27,Software - Infrastructure,Technology
2024-03-07,2024-Q1,7352.T,TWOSTONE&Sons Inc.,1874.0,1424.0,1271.0,84.0,1948.0,392.0,181.4,21.98,53.5,85.0,22.0,20.0,0.0,25.0,50.0,0.0,24.5,高値圏（要注意）,高値圏（要注意！）,20.48,8.06,-,10.98,0.93,-,16.11,Specialty Business Services,Industrials
2024-03-07,2024-Q1,7353.T,"KIYO Learning Co.,Ltd.",651.0,775.0,830.0,24.8,1321.0,603.0,15.2,2.79,55.0,80.0,30.0,63.0,45.5,100.0,50.0,82.4,66.8,バーゲン（強い押し目）,押し目シグナルなし,20.28,4.07,-,15.38,0.28,-,0.73,Education & Training Services,Consumer Defensive
2024-03-07,2024-Q1,7356.T,Retty Inc.,168.0,170.0,171.0,52.6,296.0,160.0,210.0,7.26,25.0,35.0,15.0,27.5,0.0,50.0,50.0,76.1,42.9,そこそこ押し目,押し目シグナルなし,6.41,2.11,-,2.83,1.26,-,-,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,7359.T,"Tokyo Communications Group,Inc.",596.0,642.0,680.0,47.4,2170.0,568.0,-28.7,7.59,37.5,65.0,10.0,38.0,0.0,85.0,50.0,80.9,52.1,バーゲン（強い押し目）,そこそこ押し目,81.67,3.2,-,0.6,1.88,-,5.58,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,7360.T,"ONDECK Co., Ltd.",1013.0,965.0,886.0,69.3,1312.0,706.0,-17.5,2.78,0.0,0.0,30.0,31.6,9.1,50.0,50.0,33.2,21.6,押し目シグナルなし〜様子見,高値圏（要注意！）,-14.67,-9.78,-,-1.02,0.04,-,-6.6,Capital Markets,Financial Services
2024-03-07,2024-Q1,7361.T,"Human Creation Holdings, Inc.",1111.0,1166.0,1207.0,52.1,1402.0,930.0,8.8,2.28,51.0,80.0,22.0,67.9,56.4,100.0,50.0,53.4,57.4,そこそこ押し目,押し目シグナルなし,21.89,12.46,-,5.97,0.66,-,4.34,Staffing & Employment Services,Industrials
2024-03-07,2024-Q1,7362.T,Terminalcare Support Institute Inc.,1019.0,1088.0,1142.0,44.3,1735.0,980.0,19.7,1.1,20.0,35.0,5.0,52.7,72.7,25.0,50.0,71.3,48.0,そこそこ押し目,押し目シグナルなし,5.95,0.39,-,4.29,2.53,-,17.73,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,7363.T,baby calendar Inc.,1576.0,1588.0,1596.0,50.4,2884.0,1335.0,28.3,1.77,41.0,60.0,22.0,58.9,36.4,100.0,50.0,73.6,57.8,そこそこ押し目,押し目シグナルなし,9.7,8.05,-,10.08,0.65,-,4.78,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,7369.T,"Meiho Holdings,Inc.",742.0,776.0,827.0,68.2,1507.0,378.0,44.9,1.67,20.0,25.0,15.0,46.2,18.2,85.0,50.0,46.2,37.5,押し目シグナルなし〜様子見,押し目シグナルなし,3.91,2.07,-,0.27,1.4,-,6.16,Specialty Business Services,Industrials
2024-03-07,2024-Q1,7370.T,"Enjin Co., Ltd.",948.0,966.0,977.0,52.4,1551.0,885.0,16.1,1.46,32.5,65.0,0.0,67.0,54.5,100.0,50.0,64.8,54.8,そこそこ押し目,押し目シグナルなし,9.27,7.33,-,22.13,-,-,3.96,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,7371.T,Zenken Corporation,499.0,489.0,488.0,63.0,677.0,452.0,16.8,0.49,30.0,30.0,30.0,68.8,81.8,65.0,50.0,53.9,50.9,そこそこ押し目,押し目シグナルなし,3.03,1.83,-,11.59,0.04,-,8.69,Specialty Business Services,Industrials
2024-03-07,2024-Q1,7372.T,Decollte Holdings Corporation,464.0,480.0,505.0,59.4,1348.0,445.0,16.3,0.45,30.0,45.0,15.0,74.8,81.8,85.0,50.0,63.5,56.1,そこそこ押し目,押し目シグナルなし,3.3,2.34,-,23.37,1.06,-,5.13,Personal Services,Consumer Cyclical
2024-03-07,2024-Q1,7373.T,"Aidma Holdings, Inc.",1708.0,1904.0,1857.0,40.3,4360.0,1455.0,13.6,3.52,65.0,100.0,30.0,54.4,36.4,85.0,50.0,92.3,70.6,バーゲン（強い押し目）,そこそこ押し目,28.9,20.08,-,22.45,0.01,-,5.73,Specialty Business Services,Industrials
2024-03-07,2024-Q1,7374.T,Interworks Confidence Inc.,1495.0,1488.0,1457.0,60.1,1818.0,1297.0,9.1,1.53,35.0,70.0,0.0,72.0,65.5,100.0,50.0,48.7,51.9,押し目シグナルなし〜様子見,押し目シグナルなし,13.44,11.39,-,11.72,-,-,3.55,Staffing & Employment Services,Industrials
2024-03-07,2024-Q1,7375.T,"REFINVERSE Group, Inc.",797.0,950.0,1035.0,45.1,2210.0,761.0,18.6,7.23,37.5,75.0,0.0,42.4,36.4,45.0,50.0,82.0,54.0,バーゲン（強い押し目）,そこそこ押し目,48.57,3.09,-,9.63,6.68,-,15.16,Chemicals,Basic Materials
2024-03-07,2024-Q1,7376.T,"BCC Co., Ltd.",1900.0,1804.0,1770.0,70.3,2649.0,1481.0,-86.0,2.01,0.0,0.0,30.0,31.6,9.1,50.0,50.0,48.5,26.7,押し目シグナルなし〜様子見,押し目シグナルなし,-13.26,-6.29,-,-9.82,0.18,-,-11.73,Specialty Business Services,Industrials
2024-03-07,2024-Q1,7378.T,ASIRO Inc.,710.0,695.0,684.0,67.5,910.0,617.0,5.3,1.9,62.5,95.0,30.0,64.7,72.7,65.0,50.0,31.7,53.0,押し目シグナルなし〜様子見,押し目シグナルなし,33.81,19.62,-,16.99,0.15,-,9.6,Personal Services,Consumer Cyclical
2024-03-07,2024-Q1,7409.T,"AeroEdge Co., Ltd.",1158.0,993.0,999.0,76.9,2467.0,827.0,20.3,1.03,58.5,95.0,22.0,56.5,54.5,65.0,50.0,25.8,46.9,高値圏（要注意）,高値圏（要注意！）,26.25,7.92,-,37.39,0.99,-,11.81,Aerospace & Defense,Industrials
2024-03-07,2024-Q1,7674.T,"NATTY SWANKY holdings Co.,Ltd.",3410.0,3428.0,3536.0,51.0,4207.0,3018.0,-11.8,6.34,0.0,0.0,30.0,27.5,0.0,50.0,50.0,56.2,27.9,そこそこ押し目,押し目シグナルなし,-51.81,-8.65,-,-5.05,0.45,-,-22.99,Restaurants,Consumer Cyclical
2024-03-07,2024-Q1,7685.T,"BuySell Technologies Co.,Ltd.",1371.0,1470.0,1506.0,21.6,3067.0,1089.0,15.8,1.97,50.0,85.0,15.0,44.5,54.5,25.0,50.0,91.4,62.0,バーゲン（強い押し目）,バーゲン（強い押し目）,31.07,11.18,-,5.67,1.12,-,17.51,Internet Retail,Consumer Cyclical
2024-03-07,2024-Q1,7687.T,"MICREED Co.,Ltd.",601.0,555.0,564.0,72.2,710.0,271.0,13.7,2.48,40.0,80.0,0.0,63.0,45.5,100.0,50.0,21.7,41.6,高値圏（要注意）,高値圏（要注意！）,19.27,9.85,-,7.53,-,-,3.82,Food Distribution,Consumer Defensive
2024-03-07,2024-Q1,7689.T,Copa Corporation Inc.,686.0,797.0,659.0,32.7,1661.0,481.0,-4.7,2.23,0.0,0.0,30.0,31.6,9.1,50.0,50.0,83.4,38.3,バーゲン（強い押し目）,押し目シグナルなし,-35.63,-10.54,-,-21.96,0.22,-,-4.94,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,7694.T,itsumo.inc.,685.0,743.0,776.0,53.3,1310.0,642.0,-46.3,1.72,12.5,15.0,10.0,34.2,18.2,45.0,50.0,65.5,37.4,そこそこ押し目,押し目シグナルなし,-1.39,1.34,-,3.1,1.76,-,15.84,Specialty Business Services,Industrials
2024-03-07,2024-Q1,7695.T,"Koukandekirukun, Inc.",781.0,736.0,703.0,63.8,1255.0,620.0,80.0,2.97,17.5,5.0,30.0,19.6,9.1,10.0,50.0,56.6,31.2,そこそこ押し目,押し目シグナルなし,-,-,-,1.27,0.16,-,26.07,Internet Retail,Consumer Cyclical
2024-03-07,2024-Q1,7707.T,"Precision System Science Co., Ltd.",202.0,214.0,230.0,60.0,407.0,180.0,-155.4,1.44,20.0,10.0,30.0,28.2,18.2,25.0,50.0,60.1,36.1,そこそこ押し目,押し目シグナルなし,-0.92,0.82,-,2.38,0.22,-,19.96,Medical Devices,Healthcare
2024-03-07,2024-Q1,7774.T,"Japan Tissue Engineering Co., Ltd.",660.0,532.0,517.0,81.0,693.0,472.0,-66.6,5.09,0.0,0.0,0.0,27.5,0.0,50.0,50.0,2.4,10.0,高値圏（要注意）,高値圏（要注意！）,-8.38,-4.75,-,-36.6,-,-,-84.61,Biotechnology,Healthcare
2024-03-07,2024-Q1,7776.T,CellSeed Inc.,235.0,240.0,251.0,57.3,984.0,209.0,-7.9,4.07,0.0,0.0,30.0,27.5,0.0,50.0,50.0,64.3,30.6,そこそこ押し目,押し目シグナルなし,-71.66,-33.81,-,-569.7,0.15,-,-5.59,Biotechnology,Healthcare
2024-03-07,2024-Q1,7777.T,"3-D Matrix, Ltd.",129.0,117.0,125.0,75.5,273.0,101.0,-39.0,3.09,52.5,75.0,30.0,27.5,0.0,50.0,50.0,53.2,44.4,そこそこ押し目,押し目シグナルなし,31.86,1.35,-,13.71,0.11,-,-,Medical Devices,Healthcare
2024-03-07,2024-Q1,7779.T,CYBERDYNE Inc.,207.0,206.0,212.0,58.1,357.0,196.0,-217.9,1.1,0.0,0.0,30.0,31.9,36.4,10.0,50.0,67.4,33.1,そこそこ押し目,押し目シグナルなし,-0.13,-0.62,-,-10.75,0.01,-,462.71,Medical Devices,Healthcare
2024-03-07,2024-Q1,7792.T,"Colan Totte.Co.,Ltd.",910.0,865.0,813.0,61.4,1212.0,729.0,6.3,1.59,65.0,100.0,30.0,70.7,72.7,85.0,50.0,53.2,63.0,そこそこ押し目,押し目シグナルなし,25.65,17.86,-,24.49,0.0,-,5.89,Medical Devices,Healthcare
2024-03-07,2024-Q1,7793.T,IMAGE MAGIC Inc.,1142.0,1353.0,1455.0,33.4,2010.0,803.0,12.0,1.4,50.0,70.0,30.0,72.0,65.5,100.0,50.0,68.7,63.6,そこそこ押し目,押し目シグナルなし,17.03,10.64,-,2.3,0.08,-,3.96,Specialty Business Services,Industrials
2024-03-07,2024-Q1,7794.T,EDP Corporation,1258.0,1334.0,1436.0,54.7,3155.0,1135.0,-7.7,12.05,0.0,0.0,30.0,27.5,0.0,50.0,50.0,64.7,30.7,そこそこ押し目,押し目シグナルなし,-,-,-,-384.48,0.34,-,-,Luxury Goods,Consumer Cyclical
2024-03-07,2024-Q1,7803.T,Bushiroad Inc.,186.0,208.0,220.0,56.6,473.0,175.0,5.4,0.93,52.5,75.0,30.0,83.4,90.9,100.0,50.0,74.6,70.2,そこそこ押し目,そこそこ押し目,19.13,7.69,-,8.82,0.41,-,3.57,Electronic Gaming & Multimedia,Communication Services
2024-03-07,2024-Q1,7806.T,"MTG Co., Ltd.",1547.0,1513.0,1466.0,66.3,1644.0,1263.0,7.7,1.13,57.5,85.0,30.0,60.9,90.9,25.0,50.0,30.4,49.6,押し目シグナルなし〜様子見,押し目シグナルなし,19.06,10.53,-,16.52,0.21,-,16.88,Household & Personal Products,Consumer Defensive
2024-03-07,2024-Q1,8938.T,"GLOME Holdings,Inc.",656.0,677.0,729.0,40.8,1523.0,603.0,-15.7,0.81,0.0,0.0,30.0,48.4,36.4,65.0,50.0,73.2,40.5,そこそこ押し目,押し目シグナルなし,-4.96,-0.49,-,-3.72,0.01,-,10.58,Real Estate Services,Real Estate
2024-03-07,2024-Q1,9158.T,CUC Inc.,2640.0,2766.0,2577.0,50.0,5130.0,2045.0,44.6,2.45,27.5,45.0,10.0,42.1,9.1,85.0,50.0,77.3,49.0,そこそこ押し目,押し目シグナルなし,5.5,2.7,-,10.59,1.65,-,7.96,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,9159.T,W TOKYO Inc.,2690.0,2782.0,2572.0,42.4,7700.0,2011.0,48.0,4.23,42.5,55.0,30.0,38.0,0.0,85.0,50.0,79.8,53.4,そこそこ押し目,押し目シグナルなし,8.93,6.61,-,7.15,0.32,-,5.91,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,9162.T,"Bleach, Inc.",371.0,431.0,464.0,32.6,1658.0,353.0,47.6,1.0,7.5,15.0,30.0,58.9,36.4,100.0,50.0,79.9,48.8,そこそこ押し目,押し目シグナルなし,2.11,1.14,-,-2.14,0.15,-,1.07,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,9163.T,Nareru Group Inc.,2985.0,3151.0,2919.0,35.1,3540.0,1928.0,12.6,1.81,47.5,65.0,30.0,62.5,54.5,85.0,50.0,67.7,59.2,そこそこ押し目,軽い押し目,13.83,6.99,-,11.54,0.41,-,7.6,Engineering & Construction,Industrials
2024-03-07,2024-Q1,9165.T,"Qualtec Co.,Ltd.",1641.0,1656.0,1705.0,67.5,2548.0,1339.0,14.7,1.16,42.5,55.0,30.0,75.2,72.7,100.0,50.0,44.5,54.1,押し目シグナルなし〜様子見,押し目シグナルなし,8.09,6.43,-,11.77,0.04,-,2.19,Specialty Business Services,Industrials
2024-03-07,2024-Q1,9166.T,GENDA Inc.,955.0,896.0,823.0,62.2,998.0,402.0,45.8,2.74,25.0,40.0,10.0,36.1,9.1,65.0,50.0,20.5,27.2,高値圏（要注意）,高値圏（要注意！）,7.36,2.76,-,4.87,1.63,-,8.85,Leisure,Consumer Cyclical
2024-03-07,2024-Q1,9168.T,"Rise Consulting Group, Inc.",836.0,941.0,910.0,26.6,1050.0,697.0,13.6,2.86,60.0,90.0,30.0,58.5,45.5,85.0,50.0,78.2,65.6,そこそこ押し目,バーゲン（強い押し目）,22.89,14.02,-,18.32,0.21,-,5.01,Consulting Services,Industrials
2024-03-07,2024-Q1,9204.T,Skymark Airlines Inc.,977.0,988.0,980.0,56.8,1286.0,871.0,18.1,2.06,0.0,15.0,15.0,52.5,45.5,65.0,50.0,60.7,37.7,そこそこ押し目,押し目シグナルなし,1.54,0.35,-,-2.7,1.24,-,11.15,Airports & Air Services,Industrials
2024-03-07,2024-Q1,9211.T,f-code Inc.,2685.0,2014.0,1611.0,82.4,2825.0,502.0,29.0,4.34,47.5,85.0,10.0,40.2,18.2,65.0,50.0,8.0,31.9,高値圏（要注意）,高値圏（要注意！）,23.39,6.04,-,15.06,1.93,-,8.78,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,9212.T,"Green Earth Institute Co., Ltd.",558.0,593.0,620.0,51.9,945.0,542.0,49.5,3.2,10.0,20.0,30.0,15.5,0.0,10.0,50.0,77.3,34.3,そこそこ押し目,そこそこ押し目,6.42,-0.19,-,-200.0,0.07,-,93.99,Specialty Chemicals,Basic Materials
2024-03-07,2024-Q1,9214.T,"Recovery International Co.,Ltd.",1843.0,1954.0,2009.0,48.4,3335.0,1774.0,17.7,3.21,57.5,85.0,30.0,54.4,36.4,85.0,50.0,79.2,63.7,そこそこ押し目,そこそこ押し目,17.14,10.64,-,12.55,0.23,-,6.87,Medical Care Facilities,Healthcare
